date,서울,부산,대구,인천,광주,대전,울산,경기,강원,충북,충남,전북,전남,경북,경남,제주,세종
20160518,1484.7,1388.51,1378.98,1390.6,1373.84,1390.64,1392.88,1398.67,1384.88,1384.68,1389.22,1372.86,1375.24,1369.03,1370.61,1463.3,1394.69
20160519,1488.11,1392.23,1383.48,1393.06,1375.25,1393.38,1396.39,1401.38,1386.7,1387.05,1391.16,1376.17,1376.84,1371.44,1372.92,1463.04,1398.22
20160520,1491.17,1394.67,1385.98,1396.1,1378.45,1395.58,1398.62,1403.99,1388.71,1390.69,1393.61,1378.92,1378.91,1374.57,1375.29,1462.91,1399.94
20160521,1493.16,1396.85,1389.01,1397.94,1380.37,1397.95,1400.59,1406.42,1391.39,1393.03,1396.06,1381.43,1381.47,1377.94,1377.85,1463.55,1404.67
20160522,1493.97,1397.53,1390.36,1398.9,1382.79,1398.98,1402.08,1407.53,1393.02,1394.82,1397.13,1382.27,1382.39,1379.83,1378.87,1464.4,1404.27
20160523,1495.55,1398.57,1392.08,1401.43,1384.25,1401.41,1403.26,1409.69,1394.7,1396.43,1398.9,1384.16,1383.52,1381.86,1381.02,1464.37,1406.13
20160524,1507.26,1403.65,1398.86,1407.88,1389.1,1408.69,1406,1415.83,1400.88,1399.26,1401.79,1385.72,1385.73,1385.04,1383.96,1464.31,1408.91
20160525,1512.62,1406.65,1402.55,1413.58,1391.48,1411.2,1408.23,1420.06,1404.01,1401.03,1404.01,1387.68,1388.52,1388.38,1386.42,1464.08,1410.88
20160526,1516.49,1409.12,1406.1,1416.93,1395,1414.33,1410.21,1423.37,1408.18,1403.92,1406.51,1390.24,1389.83,1392.08,1389.81,1465.4,1415.3
20160527,1519.43,1411.97,1409.75,1420.23,1399.45,1418.05,1410.94,1426.36,1410.79,1407.34,1409.25,1393.44,1393.64,1395.71,1393.18,1464.19,1415.98
20160528,1520.91,1414.53,1411.95,1421.04,1401.47,1420.45,1412.27,1428.44,1413.69,1409.15,1411.42,1395.99,1396.6,1398.32,1396.34,1464.69,1419.38
20160529,1521.49,1415.4,1413.42,1422.92,1402.06,1421.21,1412.51,1429.01,1414.59,1410.96,1412.46,1397.13,1397.74,1399.27,1397.28,1465.25,1419.55
20160530,1522.57,1416.07,1414.82,1426.27,1403.56,1422.06,1413.19,1430.78,1416.02,1412.44,1414.22,1398.98,1399.59,1400.57,1398.81,1464.63,1420.67
20160531,1525.55,1417.56,1416.41,1430.39,1406.44,1425.17,1414.69,1433.12,1418.68,1414.9,1416.17,1400.96,1401.19,1402.46,1400.38,1465.38,1420.55
20160601,1527.72,1420.31,1418.62,1433.58,1408.36,1427.37,1418.89,1436.09,1421.93,1418.33,1419.95,1404.56,1405.92,1405.82,1404,1490.75,1422.88
20160602,1528.9,1422.33,1420.11,1434.69,1409.38,1428.15,1422.57,1437.84,1423.7,1419.8,1421.5,1406.75,1407.84,1407.18,1405.98,1493.9,1425.25
20160603,1530.06,1424.35,1421.3,1435.44,1412.4,1429.69,1426.16,1438.9,1425.25,1421.8,1423.31,1408.29,1410.23,1409.32,1407.91,1494.97,1426.53
20160604,1531.41,1425.82,1422.26,1436.15,1415.72,1430.59,1428.31,1440.67,1427.08,1423.24,1425.06,1409.7,1412.93,1411.5,1409.51,1494.92,1429.93
20160605,1532.14,1426.22,1423.29,1435.99,1415.87,1430.85,1429.54,1441.19,1428.5,1424.07,1425.91,1410.77,1414.02,1412.52,1410.31,1494.92,1430.83
20160606,1532.59,1426.89,1423.73,1436.38,1417.13,1431.2,1430.51,1441.95,1429.14,1424.4,1426.51,1411.85,1415.24,1413.51,1410.98,1494.38,1431.56
20160607,1533.91,1427.78,1424.78,1437.32,1420.05,1432.53,1431.53,1443.25,1430.04,1425.95,1427.32,1412.5,1415.57,1414.23,1412.11,1494.54,1433.36
20160608,1534.65,1428.39,1426.19,1439.76,1421.56,1433.87,1432.98,1444.53,1431.12,1426.96,1429.11,1414.18,1417.72,1415.17,1413.33,1494.65,1434.51
20160609,1535.98,1430.11,1427.85,1441.82,1421.65,1434.89,1433.4,1445.55,1432.49,1428.73,1430.94,1415.12,1419.75,1416.77,1415.12,1494.65,1435.1
20160610,1536.95,1431.02,1429.48,1443.17,1423.09,1437.34,1433.75,1446.82,1434.08,1430.36,1432.15,1416.51,1421.32,1418.65,1416.7,1495.06,1437.83
20160611,1536.71,1431.95,1430.56,1442.81,1424.63,1438.57,1434.01,1447.66,1435.09,1431.31,1433.27,1418.12,1422.74,1419.93,1418.22,1495.51,1439.26
20160612,1536.74,1432.46,1431.01,1443.39,1425.29,1438.93,1433.78,1448.2,1435.86,1432.08,1434,1418.79,1423.11,1420.37,1418.68,1494.85,1439.1
20160613,1536.88,1433.22,1431.88,1445.75,1425.98,1438.93,1434.32,1449.24,1436.63,1433.09,1434.56,1419.7,1423.47,1421.17,1419.87,1494.42,1440.43
20160614,1539.66,1435.02,1433.59,1447.68,1428.92,1442.31,1434.52,1450.7,1437.88,1434.26,1435.93,1420.49,1424.55,1422.51,1421.06,1494.42,1439.51
20160615,1540.22,1435.53,1434,1448.32,1429.52,1442.8,1434.73,1451.61,1439.41,1434.95,1437.44,1420.8,1425.18,1423.25,1421.78,1497.13,1440.91
20160616,1540.57,1436.11,1434.66,1449.39,1428.5,1444.03,1434.72,1452.02,1439.84,1435.62,1437.89,1421.74,1425.87,1423.48,1422.28,1497.35,1441.08
20160617,1541.27,1436.37,1434.37,1449.87,1428.11,1444.35,1434.37,1451.92,1440.16,1435.68,1438.81,1421.67,1426.5,1424.11,1422.74,1497.69,1441.65
20160618,1541.6,1436.45,1434.53,1447.96,1428.34,1443.72,1434.35,1451.98,1440.4,1435.58,1438.94,1422.14,1427.15,1424.24,1422.97,1497.9,1441.91
20160619,1541.84,1436.47,1434.35,1448.21,1428.11,1443.8,1434.51,1452.19,1440.78,1435.84,1439.22,1422.34,1427.68,1424.33,1423.09,1497.9,1441.91
20160620,1541.86,1436.37,1434.72,1448.61,1427.61,1443.76,1434.57,1452.25,1441,1436.21,1439.55,1422.14,1427.28,1424.37,1423.3,1497.69,1443.18
20160621,1541.51,1436.45,1434.77,1448.83,1428.08,1443.79,1434.87,1452.35,1440.93,1436.2,1439.78,1422.81,1427.76,1424.34,1423.73,1498.14,1441.66
20160622,1541.75,1436.34,1434.64,1449.02,1428.16,1443.77,1434.7,1452.55,1441.41,1436.18,1440.42,1422.91,1427.49,1424.82,1423.98,1498.01,1443.05
20160623,1541.47,1436.22,1434.54,1450.25,1428.86,1444,1434.7,1452.44,1441.88,1436.2,1440.4,1422.95,1428.06,1425.2,1424.03,1497.88,1441.72
20160624,1541.37,1435.78,1434.31,1450.14,1428.07,1443.92,1434.71,1452.76,1442.14,1436.53,1440.99,1422.73,1427.97,1425.05,1424.18,1498.41,1445.93
20160625,1541.53,1435.07,1433.79,1448.87,1427.53,1443.83,1434.95,1452.84,1442.28,1436.38,1441.4,1423.25,1428.47,1424.95,1424.47,1498.52,1446.44
20160626,1541.41,1434.95,1433.65,1448.06,1427.19,1443.79,1434.72,1452.83,1442.3,1436.49,1441.27,1422.94,1428.52,1425,1424.61,1498.52,1446.44
20160627,1541.94,1435.36,1433.69,1449.44,1427.34,1443.96,1434.62,1452.99,1443.04,1437,1441.57,1423.18,1428.16,1425.12,1424.46,1498.52,1446.44
20160628,1542.84,1434.73,1433.09,1449.68,1427.23,1444.59,1434.41,1453.1,1443.3,1436.27,1441.87,1422.77,1428.08,1424.97,1424.52,1498.94,1447.32
20160629,1542.91,1434.18,1433.1,1449.81,1427.09,1444.66,1434.48,1453.15,1443.26,1436.93,1441.94,1422.57,1428.5,1425.29,1424.59,1498.38,1447.15
20160630,1543.24,1433.94,1432.87,1450.46,1426.97,1444.96,1433.55,1453.22,1443.86,1436.84,1441.85,1422.84,1428.64,1425.14,1424.49,1498.38,1446.94
20160701,1543.4,1433.89,1432.77,1450.21,1426.82,1444.61,1433.75,1453.07,1444.61,1437.15,1442.11,1422.57,1429.16,1424.98,1424.83,1499.07,1447.11
20160702,1543.32,1433.43,1432.7,1447.68,1426.74,1444.53,1433.19,1453.11,1444.42,1436.67,1442.14,1423.13,1429.26,1425.28,1424.65,1498.38,1446.58
20160703,1543.63,1433.23,1433.04,1447.51,1426.77,1444.67,1433.27,1453.13,1444.23,1436.76,1442.1,1422.83,1429.59,1425.16,1424.79,1498.38,1446.58
20160704,1543.43,1433.54,1432.74,1448.05,1426.38,1444.69,1433.96,1452.98,1444.24,1436.96,1441.82,1422.5,1429.01,1425.04,1424.73,1498.38,1446.34
20160705,1543.06,1433.54,1432.68,1449.74,1425.5,1444.73,1433.16,1452.83,1444.76,1436.76,1441.97,1422.34,1428.94,1425.36,1424.77,1498.7,1447.84
20160706,1542.96,1432.57,1432.01,1449.04,1425.69,1444.39,1433.27,1452.5,1444.41,1436.86,1441.78,1421.62,1428.52,1424.99,1424.65,1498.7,1446.41
20160707,1542.95,1432.19,1431.93,1448.02,1424.72,1444.17,1433.16,1452.36,1443.98,1436.94,1441.69,1421.66,1428.73,1424.71,1424.64,1498.64,1448.18
20160708,1542.97,1431.86,1430.96,1448.68,1424.53,1443.81,1433.08,1451.99,1444.18,1437.01,1441.37,1421.09,1428.34,1424.48,1424.58,1498.7,1448.01
20160709,1542.44,1431.86,1430.29,1448.25,1423.99,1442.78,1433.51,1451.29,1443.69,1436.42,1441.4,1420.94,1428.88,1424.38,1424.47,1498.54,1448.01
20160710,1542.41,1431.58,1430.08,1448.09,1423.79,1442.82,1433.16,1451.17,1443.55,1436.18,1441.43,1420.8,1428.58,1424.17,1424.56,1498.54,1448.06
20160711,1541.47,1431.26,1429.37,1448.13,1423.65,1442.93,1432.83,1451.04,1443.55,1436.16,1441.03,1420.59,1428.04,1423.54,1424.32,1498.54,1448.06
20160712,1539.96,1431.03,1428.56,1447.45,1424.03,1441.48,1432.61,1450.36,1442.65,1435.36,1440.54,1420.25,1427.55,1423.29,1424.02,1498.54,1447.01
20160713,1539.68,1429.96,1427.84,1446.94,1423.2,1440.58,1432.07,1449.85,1442.85,1435.15,1440.39,1419.41,1427.94,1422.83,1423.77,1498.43,1445.54
20160714,1539.41,1429.83,1427.23,1446.22,1421.28,1439.78,1432.33,1449.12,1441.98,1434.88,1440.14,1419.04,1427.35,1422.43,1423.53,1498.48,1448.1
20160715,1539.25,1428.97,1426.03,1445.63,1419.47,1438.41,1432.08,1448.34,1441.86,1434.42,1439.63,1418.71,1426.71,1421.59,1422.83,1498.48,1448.1
20160716,1538.82,1427.14,1425.66,1445.26,1418.82,1437.44,1431.28,1447.57,1441.34,1434.11,1439.01,1418.02,1426.27,1421.18,1422.21,1496.88,1447.76
20160717,1539.3,1426.27,1425.62,1445.08,1418.17,1436.96,1431,1447.42,1441.32,1434,1438.98,1417.61,1426.01,1420.85,1422.03,1496.66,1447.76
20160718,1539.1,1425.52,1425.35,1444.84,1417.45,1436.37,1431.01,1446.91,1440.55,1433.71,1437.84,1416.66,1424.78,1420.23,1421.34,1496.4,1446.31
20160719,1537.5,1422.94,1423.42,1443.89,1416.31,1434.5,1430.92,1445.76,1439.07,1433.03,1437.33,1416.05,1425.09,1419.06,1420.66,1496.07,1447.15
20160720,1536.49,1420.6,1422.41,1443.22,1414.07,1432.84,1430.39,1444.17,1438.7,1432,1436.82,1415.62,1424.77,1418.27,1419.98,1495.86,1446.43
20160721,1536.62,1420.34,1422.13,1441.99,1412.35,1431.15,1430.01,1443.53,1438.14,1432.29,1436.23,1414.51,1423.89,1417.13,1419.32,1495.64,1446.43
20160722,1536.18,1418.11,1421.16,1440.83,1411.53,1430.38,1429.99,1442.79,1437.25,1431.69,1435.41,1414.08,1423.39,1416.42,1418.7,1493.41,1446.15
20160723,1535.98,1417.13,1420.25,1440.03,1410.58,1428.35,1429.52,1441.97,1436.58,1431.18,1434.91,1413.72,1422.78,1415.55,1417.77,1472.67,1445.68
20160724,1535.41,1416.59,1419.82,1439.17,1410.28,1428.02,1429.23,1441.72,1436.09,1431.05,1434.71,1413.58,1422.3,1415.17,1417.22,1469.88,1445.45
20160725,1535.33,1416.22,1419.45,1438.78,1409.46,1427.28,1428.75,1440.93,1435.21,1430.72,1434.2,1412.54,1421.67,1414.34,1416.4,1465.06,1444.14
20160726,1534.9,1415.98,1418.51,1438.08,1407.89,1425.85,1427.55,1439.33,1434.22,1429.85,1433.31,1411.62,1419.98,1413.4,1415.48,1462.3,1444.31
20160727,1534.6,1414.55,1417.72,1437.37,1406.71,1423.75,1426.34,1437.77,1432.54,1429.04,1432.66,1410.92,1419.54,1412.07,1414.98,1460.77,1441.68
20160728,1534.48,1413.17,1416.22,1436.95,1406.21,1422.28,1425.59,1436.69,1432.39,1428.17,1431.37,1410.24,1418.41,1410.77,1414.03,1459.82,1440.38
20160729,1533.98,1412.28,1415.98,1436.47,1404.7,1421.21,1424.71,1435.46,1431.52,1427.35,1430.82,1409.02,1417.83,1409.87,1413.65,1460.22,1439.52
20160730,1533.83,1411.14,1415.2,1435.5,1404.22,1419.9,1424.06,1434.51,1430.58,1426.07,1429.89,1408.18,1417.06,1409.06,1413.23,1459.67,1439.35
20160731,1533.92,1410.87,1414.59,1434.48,1403.82,1419.46,1423.82,1434.04,1429.72,1425.36,1429.66,1407.77,1416.74,1408.64,1413.03,1459.56,1439.05
20160801,1532.95,1410.11,1413.57,1434.58,1403.16,1418.34,1423.02,1432.7,1429.28,1423.42,1426.95,1406.34,1415.77,1407.19,1411.7,1459.72,1437.92
20160802,1531.94,1408.18,1408.97,1433.14,1398.18,1414.21,1420.92,1430.62,1427.34,1420.54,1425.52,1404.58,1414.27,1405.03,1410.25,1459.43,1437.39
20160803,1530.89,1406.92,1407.38,1430.11,1396.76,1411.6,1420.08,1428.49,1426.31,1418.84,1424.33,1403.47,1412.51,1403.9,1409.36,1459.21,1436.76
20160804,1530.12,1406.15,1405.54,1429.8,1394.81,1409.58,1418.53,1426.9,1425.4,1416.89,1422.89,1402.15,1411.65,1402.61,1407.82,1459.43,1434.96
20160805,1529.61,1404.42,1403.76,1429.04,1392.43,1408,1418.05,1425.61,1424.36,1414.74,1421.31,1400.81,1410.57,1400.64,1406.66,1458.84,1434.96
20160806,1528.91,1404.12,1402.76,1428.54,1389.89,1407.47,1417.24,1423.74,1421.96,1413.66,1420.39,1400.23,1409.38,1399.87,1406.03,1457.78,1434.3
20160807,1528.41,1403.72,1401.36,1428.26,1389.45,1406.94,1417.04,1422.95,1421.58,1413.35,1420.03,1399.76,1408.31,1398.99,1405.42,1457.57,1434.3
20160808,1527.4,1402.56,1400.38,1426.91,1388,1406.01,1415.56,1421.95,1420.06,1412.07,1418.57,1398.44,1407.54,1398.13,1404.74,1457.41,1432.33
20160809,1525.49,1400.87,1397.6,1424.48,1386.02,1404.01,1413.21,1419.15,1419,1410.69,1416.98,1397.1,1405.91,1396.5,1403.21,1456.72,1427.76
20160810,1524.79,1399.59,1395.46,1421.81,1384.24,1402.83,1411.24,1417.4,1418.07,1410.15,1415.87,1396.36,1405.21,1395.22,1402.41,1455.47,1427.94
20160811,1524.33,1398.42,1393.56,1420.57,1382.9,1402.07,1410.57,1416.34,1417.41,1409.04,1414.74,1394.55,1404,1393.9,1400.84,1454.64,1427.55
20160812,1523.99,1397.57,1392.55,1419.93,1381.91,1400.51,1409.75,1415.33,1416.35,1408.43,1413.9,1392.96,1402.81,1392.73,1399.61,1452.92,1427.41
20160813,1523.52,1396.71,1390.96,1418.08,1380.75,1399.74,1408.46,1414.44,1415.64,1407.26,1412.77,1391.74,1402.17,1391.75,1398.68,1451.13,1424.49
20160814,1523.51,1396.55,1390.27,1417.45,1380.44,1398.88,1408.42,1414.21,1415.64,1406.49,1412.46,1391.15,1401.86,1391.5,1398.37,1450.07,1425.62
20160815,1523.42,1396.57,1389.89,1417,1380.31,1398.18,1408.6,1413.82,1414.97,1406.09,1412.32,1390.22,1401.31,1391.01,1397.99,1443.39,1425.26
20160816,1523.36,1395.98,1389.71,1417.81,1378.51,1397.43,1407.55,1412.78,1413.74,1404.9,1411.56,1389.24,1400.33,1390.12,1397.11,1439.03,1424.44
20160817,1522.96,1395.18,1388.66,1416.41,1377.32,1396.92,1407.07,1411.82,1413.23,1405.04,1410.11,1388.31,1399.51,1389.53,1396.07,1437.2,1424.26
20160818,1522.24,1394.84,1388.6,1415.09,1377.02,1396.73,1406.88,1411.01,1412.58,1404.25,1409.1,1387.14,1398.44,1389,1395.7,1436.37,1423.37
20160819,1522.07,1394.91,1388.3,1414.77,1376.72,1396.76,1406.52,1410.72,1412.21,1404.11,1408.51,1386.43,1398,1388.74,1395.22,1436,1422.75
20160820,1522.27,1394.83,1388.41,1414.68,1376.97,1397.46,1406.43,1410.64,1411.98,1404.25,1408.55,1386.21,1397.83,1388.5,1395.24,1436.05,1422.92
20160821,1522.27,1394.84,1388.11,1413.85,1376.96,1397.58,1406.22,1410.79,1411.85,1404.05,1408.43,1386.09,1397.75,1388.67,1395.13,1435.95,1422.92
20160822,1522.37,1394.82,1388.49,1413.93,1377.26,1398.2,1406.29,1410.78,1411.73,1403.83,1408.41,1385.53,1397.11,1388.26,1394.7,1435.84,1422.75
20160823,1524.71,1396.45,1389.63,1413.48,1379.13,1398.49,1406.76,1411.93,1412.55,1403.9,1408.15,1385.56,1396.56,1388.19,1395.2,1436.05,1422.92
20160824,1525.61,1396.26,1388.89,1414.06,1378.72,1399.7,1406.15,1412.41,1412.29,1404.06,1408.2,1385.53,1396.13,1388.04,1394.96,1436.05,1423.36
20160825,1525.4,1396.38,1389.35,1414.67,1379.5,1400.09,1406.27,1412.55,1412.04,1404.1,1408.01,1385.77,1395.95,1387.58,1394.85,1435.89,1422.84
20160826,1525.42,1397.1,1389.83,1414.73,1379.55,1401.35,1405.94,1413.05,1412.31,1404.37,1407.97,1385.94,1396.39,1387.41,1394.78,1436,1422.49
20160827,1525.55,1397.33,1389.76,1414.99,1380.44,1402.56,1406.56,1413.43,1412.58,1404.78,1408.45,1386.07,1396,1387.72,1395.07,1435.71,1422.49
20160828,1525.95,1397.63,1389.52,1413.88,1380.9,1403.41,1406.05,1413.72,1412.85,1405,1408.62,1386.46,1396.02,1387.57,1395.06,1435.71,1422.49
20160829,1525.9,1397.85,1389.75,1414.92,1381.95,1404.13,1406.54,1414.22,1413.22,1404.89,1408.88,1386.21,1395.58,1387.67,1395.12,1436.64,1422.49
20160830,1526.57,1398.25,1389.66,1415.45,1383.8,1405.7,1406.42,1414.89,1413.44,1405.38,1408.75,1386.7,1395.91,1387.9,1395.15,1437.09,1422.49
20160831,1525.72,1398.5,1389.71,1415.76,1383.72,1406.21,1407.01,1415.49,1413.87,1405.52,1409.21,1387.38,1395.68,1387.65,1395.02,1449.67,1422.49
20160901,1525.43,1398.46,1390.06,1416.02,1384.26,1407.71,1406.95,1415.99,1413.68,1406.16,1409.53,1387.62,1395.42,1387.52,1394.77,1451,1421.28
20160902,1525.15,1398.5,1390.04,1415.89,1384.13,1407.26,1406.79,1415.49,1413.47,1406.12,1409.28,1387.93,1395.53,1387.52,1394.27,1454.62,1423.36
20160903,1525.13,1399.19,1389.63,1414.06,1383.7,1407.91,1406.47,1415.31,1413.19,1406.3,1409.68,1387.58,1395.35,1387.32,1394.2,1455.76,1423.36
20160904,1524.96,1399.11,1389.55,1412.94,1383.97,1408.04,1405.87,1415.36,1413.47,1406.05,1409.66,1387.89,1395.39,1387.17,1394.03,1455.97,1423.36
20160905,1525.19,1399.37,1390.1,1415.82,1383.92,1407.74,1405.88,1415.5,1413.35,1405.88,1409.59,1387.81,1395.6,1386.95,1393.66,1456.29,1422.71
20160906,1524.37,1399.4,1389.65,1414.98,1383.27,1406.56,1405.55,1415.11,1412.88,1406.42,1409.28,1387.5,1395.77,1386.83,1393.63,1457.62,1423.66
20160907,1523.31,1399.31,1389.24,1414.72,1383.07,1406.16,1405.87,1415.15,1412.77,1406.42,1409.24,1387.6,1395.86,1386.66,1393.4,1457.46,1423.28
20160908,1522.97,1399.61,1388.72,1414.39,1383.44,1406.15,1405.56,1414.88,1412.47,1406.08,1409.38,1387.97,1395.75,1386.66,1393.62,1457.73,1423.28
20160909,1523.04,1399.49,1388.79,1414.35,1383.33,1406.44,1405.19,1414.91,1412.4,1406.17,1409.64,1389.16,1395.86,1386.73,1393.59,1457.73,1423.8
20160910,1522.32,1399.76,1388.79,1413.16,1384.16,1406.55,1405.53,1415.04,1412.48,1406.28,1410.08,1389.64,1395.93,1386.85,1393.75,1458.02,1423.8
20160911,1522.44,1399.51,1385.88,1412.97,1383.99,1407.5,1405.23,1415.04,1412.63,1406.06,1410.34,1390.38,1395.92,1386.73,1393.64,1457.9,1423.8
20160912,1522.28,1399.6,1388.95,1413.23,1384.44,1407.94,1405.08,1415.23,1412.52,1406.22,1410.89,1390.77,1395.85,1387.07,1393.55,1457.78,1424.33
20160913,1522.17,1399.87,1389.67,1412.81,1384.55,1408.57,1405.28,1415.46,1412.87,1406.67,1411.03,1391.24,1395.91,1387.22,1393.27,1457.84,1425.29
20160914,1522.12,1399.91,1390.25,1412.14,1384.18,1409.29,1405.22,1415.76,1412.98,1406.67,1411.17,1391.59,1396.02,1387.45,1393.34,1457.84,1425.78
20160915,1521.6,1400.07,1390.77,1413.22,1384.09,1409.36,1405.18,1416.17,1413.15,1406.79,1411.49,1391.94,1396.11,1387.36,1393.46,1458.13,1425.96
20160916,1521.3,1399.9,1390.4,1413.26,1384.46,1409.52,1405.16,1416.12,1413.19,1406.84,1411.31,1391.7,1396.04,1387.51,1393.5,1458,1426.16
20160917,1521.06,1400.42,1390.48,1412.52,1384.38,1409.02,1404.86,1415.88,1413.2,1406.82,1411.23,1391.76,1396.1,1387.64,1393.28,1458.19,1425.66
20160918,1520.83,1400.17,1390.19,1412.42,1383.91,1409.1,1405.03,1415.68,1413.12,1406.89,1410.82,1391.6,1396.39,1387.58,1393.16,1458.35,1425.85
20160919,1521.45,1399.85,1390.04,1414.93,1382.79,1408.93,1404.94,1415.85,1413,1406.78,1410.43,1391.31,1395.81,1387.61,1393.19,1457.98,1425.57
20160920,1520.75,1399.67,1389.23,1414.82,1382.14,1407.86,1404.24,1415.4,1412.53,1406.4,1410.24,1391.53,1395.58,1387.36,1393.13,1458,1425.57
20160921,1520.8,1399.08,1388.74,1414.56,1380.82,1407.58,1403.77,1414.85,1412.18,1406.4,1409.86,1391.67,1395.38,1387.42,1392.41,1458,1425.22
20160922,1520.47,1399.02,1388.44,1414.47,1381.13,1407.39,1403.61,1414.58,1412,1406.38,1409.7,1391.43,1394.76,1387.1,1392.35,1456.98,1423.82
20160923,1520.33,1398.82,1388.02,1414.11,1380.91,1407.33,1403.69,1414.32,1411.87,1406.07,1409.57,1391.35,1394.99,1387.06,1392.27,1457.04,1423.29
20160924,1520.19,1398.08,1387.42,1411.42,1380.53,1406.89,1403.23,1413.96,1411.57,1406.38,1409.68,1391.16,1394.51,1386.83,1391.78,1457.04,1422.59
20160925,1520.37,1398.08,1387.08,1411.43,1380.45,1406.5,1403.46,1413.87,1411.44,1406.17,1409.7,1391.19,1395.1,1386.78,1391.75,1457.46,1422.59
20160926,1520.09,1398,1387.17,1412.98,1379.9,1406.38,1403.01,1413.8,1411.51,1406.19,1409.48,1390.62,1394.98,1386.75,1391.33,1456.98,1422.59
20160927,1520.22,1397.24,1386.96,1412.79,1379.85,1406.1,1402.85,1413.48,1411.56,1406.09,1409.32,1390.74,1395.12,1386.62,1391.02,1456.97,1422.42
20160928,1519.61,1396.24,1386.54,1412.72,1379.33,1405.63,1402.61,1413.21,1411.6,1405.93,1409.06,1390.51,1395.02,1386.59,1390.41,1457.34,1422.42
20160929,1519.29,1395.99,1385.65,1412.93,1379.56,1406.02,1402.81,1412.95,1411.3,1406.12,1409.21,1390.43,1394.87,1386.55,1390.6,1456.93,1422.24
20160930,1519.02,1396.04,1385.65,1412.37,1379.9,1406.02,1402.83,1412.78,1411.59,1405.97,1409.31,1390.41,1394.8,1386.6,1390.35,1456.93,1422.59
20161001,1519.43,1395.67,1384.48,1411.31,1379.84,1406.38,1402.61,1412.67,1411.77,1406.61,1409.37,1390.07,1395.04,1386.81,1390.34,1456.93,1423.12
20161002,1519.35,1395.43,1384.71,1410.38,1379.8,1406.58,1402.61,1412.63,1411.89,1406.5,1409.69,1390.02,1394.95,1386.73,1390.37,1456.93,1423.12
20161003,1519.42,1395.44,1384.65,1410.63,1379.74,1406.8,1402.61,1412.69,1411.69,1406.38,1409.75,1390.01,1395.1,1386.94,1390.18,1456.93,1423.12
20161004,1519,1395.56,1383.74,1412.32,1379.54,1405.56,1403.02,1412.39,1411.9,1406.25,1409.47,1390.32,1394.95,1387,1389.89,1457.11,1423
20161005,1518.67,1395.33,1383.78,1412.25,1379.52,1405.72,1402.82,1412.27,1411.57,1406.39,1409.29,1390.05,1395.07,1387.04,1389.95,1457.36,1422.15
20161006,1519.11,1395.49,1383.93,1412.4,1379.58,1405.77,1402.72,1412.65,1411.94,1406.27,1409.43,1390.51,1395.06,1387.27,1390.17,1457.25,1422.15
20161007,1519.45,1395.97,1385.04,1412.67,1380.05,1406,1402.79,1413.15,1411.97,1406.87,1409.98,1391,1395.41,1387.57,1390.81,1457.41,1422.59
20161008,1519.43,1396.19,1386.9,1411.8,1380.56,1408.22,1402.65,1413.51,1412.74,1407.27,1410.72,1391.71,1396.07,1388.39,1391.15,1457.09,1422.77
20161009,1519.47,1396.17,1387.26,1411.98,1380.64,1409.03,1402.87,1413.72,1413.23,1407.77,1411.06,1391.97,1396.38,1388.77,1391.52,1457.57,1422.94
20161010,1519.83,1396.44,1389.13,1414.26,1381.11,1409.69,1403.41,1414.44,1413.25,1408.91,1411.61,1392.36,1396.8,1389.11,1391.71,1457.41,1422.13
20161011,1524.06,1399.94,1392.63,1416.85,1384.45,1414.68,1403.62,1417.21,1414.2,1410.76,1412.63,1394.23,1397.54,1390.3,1392.78,1496.99,1424.2
20161012,1525.75,1402.44,1394.24,1417.42,1385.28,1416.7,1404.76,1418.96,1415.06,1412.02,1413.62,1395.42,1399.03,1391.23,1393.87,1504.75,1424.87
20161013,1526.69,1405.41,1395.72,1418.55,1386.57,1418.54,1405.4,1420.4,1416.22,1412.99,1414.26,1396.78,1399.75,1392.25,1395.23,1505.53,1425.05
20161014,1527.01,1406.96,1397.04,1419.91,1388.08,1419.11,1406.28,1421.82,1417.16,1414.19,1414.89,1397.57,1400.58,1393.08,1395.76,1506.7,1425.22
20161015,1527.04,1408.38,1398.42,1419.28,1389.25,1417.8,1406.67,1422.85,1418.22,1414.86,1415.77,1398.72,1401.6,1394.28,1396.32,1508.29,1425.39
20161016,1527,1409.02,1398.76,1420.45,1389.69,1418.81,1406.99,1423.42,1418.71,1415.74,1416.3,1399.28,1401.77,1394.76,1397.07,1508.45,1425.39
20161017,1527.37,1409.19,1399.62,1422.29,1391.47,1419.73,1407.14,1424.23,1419.68,1416.6,1417.03,1399.52,1403.38,1395.58,1397.96,1508.82,1426.43
20161018,1530.37,1411.64,1401.45,1425.71,1394,1421.04,1412.38,1427.16,1421.71,1417.81,1418.08,1400.67,1404.83,1396.97,1398.61,1509.01,1426.15
20161019,1530.95,1412,1401.93,1427.15,1395.25,1422.08,1414.46,1428.23,1422.77,1418.52,1418.74,1401.31,1406.09,1398.09,1399.47,1509.84,1427.59
20161020,1531.57,1412.51,1403.07,1428.5,1396.21,1422.38,1416.55,1429.17,1424.27,1419.37,1419.96,1401.9,1408,1398.75,1400.19,1511.25,1429.05
20161021,1532.29,1413.19,1403.95,1428.87,1398.5,1423.37,1418.06,1430.55,1425.34,1420.49,1420.8,1402.59,1409.11,1399.74,1400.88,1511.46,1431.12
