,Foreign oil,korea oil,Foreign oil_1,Foreign oil_2,Foreign oil_3,Foreign oil_4,Foreign oil_5,Foreign oil_6,Foreign oil_7,Foreign oil_8,Foreign oil_9,Foreign oil_10,Foreign oil_11,Foreign oil_12,Foreign oil_13,Foreign oil_14,Foreign oil_15,Foreign oil_16,Foreign oil_17,Foreign oil_18,Foreign oil_19,Foreign oil_20,Foreign oil_21,Foreign oil_22,Foreign oil_23,Foreign oil_24,Foreign oil_25,Foreign oil_26,Foreign oil_27,Foreign oil_28,Foreign oil_29,Foreign oil_30,Foreign oil_31,Foreign oil_32,Foreign oil_33,Foreign oil_34,Foreign oil_35,Foreign oil_36,Foreign oil_37,Foreign oil_38,Foreign oil_39,Foreign oil_40,Foreign oil_41,Foreign oil_42,Foreign oil_43,Foreign oil_44,Foreign oil_45,Foreign oil_46,Foreign oil_47,Foreign oil_48,Foreign oil_49,Foreign oil_50,korea oil_1,korea oil_2,korea oil_3,korea oil_4,korea oil_5,korea oil_6,korea oil_7,korea oil_8,korea oil_9,korea oil_10,korea oil_11,korea oil_12,korea oil_13,korea oil_14,korea oil_15,korea oil_16,korea oil_17,korea oil_18,korea oil_19,korea oil_20,korea oil_21,korea oil_22,korea oil_23,korea oil_24,korea oil_25,korea oil_26,korea oil_27,korea oil_28,korea oil_29,korea oil_30,korea oil_31,korea oil_32,korea oil_33,korea oil_34,korea oil_35,korea oil_36,korea oil_37,korea oil_38,korea oil_39,korea oil_40,korea oil_41,korea oil_42,korea oil_43,korea oil_44,korea oil_45,korea oil_46,korea oil_47,korea oil_48,korea oil_49,korea oil_50
Foreign oil_9,0.8863350927892203,0.9329002175809686,0.8990201395597475,0.9091937223279508,0.9202950776939192,0.9330114520828128,0.9468455143840673,0.9593344174273837,0.9731779553186539,0.988450746055437,1.0,0.988161610283722,0.971886324458394,0.9571754798903596,0.9426365118239959,0.9256232325438599,0.909941497698384,0.8943620663713532,0.8769482730528445,0.8554898665378402,0.8333326243524041,0.8127595936144093,0.7914366101404239,0.7695325372347332,0.7490621845534069,0.7297404619952305,0.7057825193111901,0.6764931700062707,0.6422543678973873,0.6068575659152028,0.5724165999421734,0.541708584948336,0.5102824741561631,0.477333056308538,0.44287910658079993,0.4125414514814386,0.3797006743376134,0.34452793031119505,0.3107266397855661,0.2794244142373043,0.24938512779948893,0.22041296677984185,0.18904925131512068,0.15631870707475767,0.11684941269191655,0.07610717249860063,0.04357683116499121,0.017621020521970912,0.0022913527151397165,-0.010581632180742344,-0.026289375923030895,-0.041094861795666605,0.9429162897018397,0.9527010099332897,0.96161209449497,0.9682993770213106,0.9715055867469408,0.970107128782216,0.9625231071744905,0.9480132483522413,0.9273112128792657,0.9036061483106159,0.8787574011074399,0.8530142319419406,0.8258805547414924,0.7966899072329242,0.765111167014598,0.7318870071037309,0.6973182106235111,0.6613813503334671,0.6251107599334145,0.5881616765113955,0.5498825727572754,0.5104369485076806,0.4695520878859996,0.42764395057043714,0.3858694518603584,0.34567139624509247,0.30835521363101337,0.2738429918479435,0.24106623550023198,0.20999975336381352,0.1803678684186799,0.15272416743131728,0.12770195089954084,0.10460893052321873,0.08304205393267786,0.06297229896895616,0.04338276131706246,0.023133006478874545,0.0028213198777895685,-0.017491510806038408,-0.037153005655837394,-0.05557965217355738,-0.07058865136069625,-0.08183524272753903,-0.08917913684002234,-0.09456392896269625,-0.10057555033563514,-0.10707206333538331,-0.11472593537974347,-0.12263811520061
Foreign oil_10,0.86943928728237,0.9209455218573386,0.8820543853664449,0.8946796170051432,0.905955508228699,0.9179368151446701,0.9309695885447301,0.9452720152224269,0.9583767345847489,0.9725693310943038,0.988161610283722,1.0,0.9879357901097275,0.9717977172721984,0.956485899154915,0.9414222636190219,0.9239656655456303,0.9078608956629736,0.8918726514995018,0.8740503963591271,0.8519777686044901,0.8292546260511197,0.8075090672648915,0.7841700153770078,0.7608622979595256,0.7391224599733784,0.7159582054801249,0.6895785673578563,0.6593121428565245,0.6231900660261961,0.5878799312421326,0.5538679361164863,0.5215768506370259,0.4885370287446599,0.4550849232425577,0.42695049689708714,0.3979081075327449,0.36209469752651635,0.3287654350291013,0.2953833753233509,0.26324071355437684,0.22897281644472867,0.19695962993041682,0.1647173623046419,0.13092295937062165,0.09139120202935606,0.05401315806850914,0.022018269283379698,0.00034616921063849586,-0.013197884332818233,-0.030024878184483916,-0.047024039886164555,0.9315087264170508,0.9421711638652243,0.9524194064364485,0.961433388645209,0.9678717370210691,0.9707247698281644,0.9689513185542138,0.9607130867369852,0.9454321443067082,0.9239087257987273,0.8995263669420616,0.8738358476946061,0.8472300434256865,0.8190634929920696,0.7887982892553016,0.7560290755537032,0.7211917365519096,0.6843129573954758,0.6462813104472948,0.6081351701232298,0.5692634860573589,0.5291416737783314,0.48823717337145633,0.4466358475827106,0.4056053177462761,0.3651581112178379,0.32607592073178765,0.29009497670347556,0.25625433643906287,0.2240136295370423,0.19325186686922913,0.1643057351605762,0.13697887442962134,0.11126445303121363,0.08727359759638194,0.06490330816154097,0.043937958016598964,0.023419187694112744,0.0027458846580686595,-0.01762763404421624,-0.03741347705520418,-0.05624868203216297,-0.07334784212134449,-0.08735655911633818,-0.09709497762056646,-0.10338280707103327,-0.10940181277759782,-0.11666143329878374,-0.12500207759027668,-0.1331001229822239
Foreign oil_11,0.85246956149881,0.9083509962516804,0.8636680708121572,0.8765519497683381,0.8907240956860988,0.903255290360054,0.915593879203447,0.9290586399370178,0.9440080447878658,0.9574755643662082,0.971886324458394,0.9879357901097275,1.0,0.9876792527984004,0.9710886144713905,0.9556010148644555,0.9401982360601676,0.9224704789456919,0.9059734028019515,0.8898058096712262,0.8718650214472684,0.8489224060611463,0.8254452042268131,0.8020851591797399,0.7777174538049922,0.7534624101644811,0.728355560926431,0.7029392670527679,0.6753852291500803,0.6434008862273092,0.6073631614637938,0.572258160777398,0.5365150339920118,0.5028897794598712,0.4692982130571466,0.4413323839275651,0.41432762095169495,0.38276921469197406,0.34844869149388974,0.3154144197209059,0.28128928085157917,0.24523211153370875,0.20827890137368543,0.1755759042194527,0.14233788207544662,0.10860911552713835,0.07195368095325834,0.034996450900210474,0.006030755194606911,-0.014048097443390995,-0.031176887955518397,-0.049000612981508394,0.9195815580282155,0.9310026109786634,0.9423103379395482,0.9527503595920304,0.9615933301537068,0.967738657909391,0.970371050212694,0.9680743658097827,0.9592225503708248,0.9433127664257615,0.9212358981926452,0.8961355425880132,0.8696867322124424,0.8421667810008602,0.8130525093506799,0.7817658334114449,0.7475739213831664,0.7106564453407819,0.6718657552604554,0.6321296169466514,0.5922486553773739,0.5517081306714597,0.5102274501021257,0.46856987380065346,0.4276161815204291,0.38770933039094296,0.3482476371513777,0.3103497152760773,0.274971173830732,0.24160277739845462,0.20960292021221627,0.17935013602987715,0.15054216926399722,0.12248185100147974,0.09588471949943966,0.0711129649512865,0.047923135558640514,0.026125870768357463,0.005242290586417071,-0.015438300531770982,-0.03536943375221826,-0.0545204758670539,-0.0723849435680745,-0.0888203479989569,-0.10179403708327053,-0.11079411366184341,-0.11752318676313238,-0.12437340270484683,-0.1326463262666647,-0.14070163306026934
Foreign oil_12,0.8374201129749328,0.8965774989300697,0.8485177894161748,0.8600389351779419,0.8741800976292932,0.889509557746536,0.9026424611491423,0.9150878262999536,0.9283436950391308,0.9435186436360256,0.9571754798903596,0.9717977172721984,0.9876792527984004,1.0,0.9875628825025832,0.9708742353087315,0.9553172596550306,0.9393930427301073,0.9220857422030051,0.9058018359359136,0.889180003432394,0.869985316230637,0.8462082996323355,0.8205302412266715,0.796306260111835,0.7711751884339586,0.7428713232947246,0.7150961964015202,0.6880426901585671,0.658551860925459,0.6270814271914825,0.5912232947032627,0.5533242224139818,0.5166116753878581,0.48203554064822074,0.45442724354731223,0.4277186307629882,0.39845166508386853,0.3694297799964271,0.3356653491094528,0.30172589529725613,0.2653561912774233,0.22640520903597472,0.18800133576234057,0.15457306277286895,0.12118051913294912,0.09042694924798529,0.05402542326279522,0.021814724881412725,-0.006005857721579474,-0.029435650620630575,-0.04798777617512105,0.9085060643158146,0.9203355404038059,0.9322012648516971,0.9434788744163607,0.9534201065186596,0.9617012507566894,0.9674656903835677,0.9693543720547205,0.9662982868442914,0.9568209517449053,0.9405050570396896,0.9177793142994584,0.8919535683150622,0.8645449081817428,0.8360480279299092,0.8059409480228823,0.7731520281143347,0.7365995938515586,0.6975754789662715,0.6570109129286985,0.6154660118983563,0.5738328246020257,0.5318205755654434,0.4892886916386626,0.44789582107838566,0.40782861347912824,0.3688835590517301,0.33068128285560416,0.29352966338629266,0.25887395410604513,0.22611918486606666,0.1952413392075691,0.16575795132284407,0.136651935086375,0.10795226546462071,0.08072407783648039,0.05514149745761214,0.031114854055438294,0.008930314490764748,-0.01208689542302887,-0.032247992559913466,-0.05127580483028895,-0.06891994797376745,-0.08559310573688698,-0.10025622939354803,-0.1119781648467954,-0.12184856224376404,-0.13021569971860977,-0.13963496084957416,-0.1490072953971893
Foreign oil_13,0.8240077978199933,0.8834946038569331,0.8334613947133243,0.8445606422496207,0.8570208644736678,0.8720184381986781,0.8878682226780387,0.9012276749992916,0.9137122365432545,0.9271841530884737,0.9426365118239959,0.956485899154915,0.9710886144713905,0.9875628825025832,1.0,0.9873752284743454,0.9705183832735622,0.9544146922052414,0.9387863253705069,0.921536923663467,0.9047233099741975,0.8870439107602385,0.8669434293148498,0.8408608770806877,0.8140832211644954,0.7889173732730759,0.7595256480487983,0.7284161026187,0.6991016463901499,0.6700962542724049,0.6411263378014442,0.6099922902281872,0.5713972219705981,0.5323183932546364,0.49465832384656366,0.46643386744599596,0.4401649456785958,0.4109626424417393,0.3843136523579081,0.35594151779671773,0.3212071179453323,0.2846831337730968,0.24522390108951733,0.20473671460314202,0.16542051241286557,0.13185447815739598,0.10167320289040627,0.07128746049226979,0.03983912963818019,0.008821620584397413,-0.02272663423612671,-0.04775053758288116,0.8956200509879367,0.9080877392587318,0.9203156068930781,0.9322067476040599,0.9431153589061556,0.9526430703312926,0.9606395421040531,0.9658291898877256,0.9671120326953593,0.9635469758779261,0.9537582294435575,0.9368566678380232,0.9134012229250751,0.8865781946316448,0.8581438261767241,0.8285974286903877,0.7969298108574295,0.761700268428639,0.7229399891751563,0.6820220246446439,0.6395131393265138,0.5960772001795464,0.5528752882173656,0.5097924494055075,0.4676099372887411,0.4271940979103023,0.38814124724379784,0.3505160763075576,0.3130689493520511,0.2766330262843707,0.24256964486640142,0.21094237177852637,0.18081836084681235,0.15095898227415597,0.12112193607362261,0.09169386484304264,0.06355048748752963,0.03702695591616755,0.012548568302400604,-0.009791066394737471,-0.0302647777260957,-0.049483313256736626,-0.0669379901451001,-0.08335134295642997,-0.09820775962992603,-0.11161419708905256,-0.12426004125530268,-0.1358522679219539,-0.14686389759289853,-0.15736540167502458
Foreign oil_14,0.8109932414191279,0.8688789008868659,0.8190212706982671,0.8282179251281869,0.840195782300095,0.853357775275959,0.8686536511419826,0.8850314245668841,0.8990740181664464,0.9118634355443578,0.9256232325438599,0.9414222636190219,0.9556010148644555,0.9708742353087315,0.9873752284743454,1.0,0.9871123922419955,0.9698372681275117,0.953520950036009,0.9377443901109701,0.920149035177515,0.9025345004604439,0.8840182725948328,0.8619642998727084,0.8346559328285084,0.8067244636916676,0.7775306668839538,0.7454235705921693,0.7129229532352965,0.6817108499591638,0.6530498653655048,0.6244799436738853,0.5911435461644974,0.5510919052539781,0.511185630467807,0.47972501595368017,0.4527860802830991,0.42382155225162516,0.39676180691716323,0.37066091586968736,0.34145739954397236,0.30319363261956056,0.2636084886183444,0.2228702109190762,0.18123478399332282,0.14174741769258567,0.1114454440420831,0.08173533495024055,0.055471915923566796,0.025416382014412386,-0.009668264264208581,-0.042770896157883646,0.8809836837789283,0.8937562466246655,0.9067283197972142,0.919159386109516,0.9309725727505238,0.9417539068848313,0.9511980013813865,0.9589179190614014,0.9637768298332137,0.964737274552724,0.9609794351770816,0.9507333962778519,0.9332050830853609,0.9088039953372424,0.8809593306952958,0.8514425775542723,0.8203625273621385,0.7863605834952923,0.7489753835672659,0.7082860207905264,0.6653664526769073,0.6209041630028398,0.5758471391757467,0.531629208412772,0.4890394512812731,0.44793035645375484,0.4085334751005124,0.3707690434335864,0.33381789702407744,0.2969470369215191,0.260890304784652,0.2276334319756317,0.19641311238684658,0.1656345787606812,0.1348487441780432,0.10412689567676169,0.07368356191677553,0.044501471582353735,0.017461129765752734,-0.007152851279871203,-0.02901012682582574,-0.04868572988578783,-0.06661550506735626,-0.0831283303508754,-0.09814069143531572,-0.11205111358804583,-0.12620238982092186,-0.14019498025056765,-0.15361570967515548,-0.16488576287110368
Foreign oil_15,0.7999057382074436,0.8541529204021632,0.8064614006977371,0.8139549913912817,0.8236835903212095,0.8360601043918386,0.849396696972216,0.865246158386431,0.88246170378952,0.896829838802078,0.909941497698384,0.9239656655456303,0.9401982360601676,0.9553172596550306,0.9705183832735622,0.9871123922419955,1.0,0.9867009699141778,0.9692035054753437,0.9526700831412709,0.9364416527601993,0.9180858078652543,0.8994674677045722,0.878844999281882,0.8555400943963289,0.8269359975678231,0.7945948081185129,0.7625637958369351,0.7290548960508776,0.6944991096897757,0.6636077024528768,0.6354282448885081,0.6046123859508009,0.5697968770928141,0.5288400551765511,0.4955391988991219,0.4654112392508137,0.43559420655090253,0.409000720640463,0.38254966047908956,0.3555813959291569,0.322953679030189,0.28137160014555107,0.24033492213524382,0.19842611148331316,0.15651959680683417,0.12037509877080428,0.09053785340151617,0.06549563071567538,0.04073431269021524,0.006461770115426018,-0.030403300103628936,0.8657101259036193,0.8783360009825872,0.8915263023329825,0.9047141228657655,0.9171142135994096,0.9288773039756616,0.9396082224756316,0.9488510488212956,0.9563211510172166,0.9609252832393358,0.9617784146570436,0.9576646297059038,0.9469080275162104,0.9285195697079428,0.9030961498805194,0.8741170048337663,0.8429690477540795,0.8094150523754949,0.7731479168307812,0.7337412264802101,0.6909292368557521,0.6459254270543437,0.5997198812562093,0.553540523102869,0.5098048241855481,0.4683167404041201,0.4282583336334321,0.39020965751729536,0.3531516002379656,0.31682566782959465,0.2803868269628241,0.2452435935331691,0.21248531167358722,0.18061440192615386,0.14887259721244342,0.1171549041991469,0.0853340321277024,0.05374706029485396,0.023963746309662953,-0.0032910550056526934,-0.02742303303207694,-0.04841708755763342,-0.06664982746281405,-0.08350787380107788,-0.0984244772381332,-0.11236297612160309,-0.1271294700364824,-0.14285242743695764,-0.15908154274424574,-0.1730527027496128
Foreign oil_16,0.7872738215230243,0.8400837727573442,0.7937105479518745,0.7998671728744604,0.8081889815657205,0.8185070936329756,0.8309593998308025,0.8449279379580585,0.8619736582770086,0.8796733383335734,0.8943620663713532,0.9078608956629736,0.9224704789456919,0.9393930427301073,0.9544146922052414,0.9698372681275117,0.9867009699141778,1.0,0.9862789161277022,0.9685239596507716,0.9519374185727286,0.9349332994147225,0.9159190533555931,0.8956733819840764,0.8740757809556747,0.8498293713668686,0.8173671628499817,0.7822849675940369,0.7487890107603639,0.7133249675791689,0.6788956724876932,0.6482929221412008,0.618161276630949,0.585956779870675,0.5503803911972726,0.5152876593475371,0.4831128292157197,0.45023757103254963,0.4221854254828314,0.39601334146188455,0.3688331252727975,0.338123063725038,0.30272612982379904,0.25997051556306033,0.217693451448702,0.17556141875921605,0.13657770147153608,0.10082366617191887,0.07419917598019146,0.05074717467738173,0.022019526170293957,-0.013646643246989026,0.8501461131205754,0.8624248627304798,0.875637660618278,0.8891875709262295,0.9025396502605277,0.9150421650967809,0.9269131541212148,0.9376166258884431,0.9467789320878518,0.9541564394819294,0.9587725911562079,0.9594442935460544,0.9550266432499884,0.9436587793672805,0.9244687208466249,0.8980525919587993,0.8676043750099975,0.8342248984445296,0.7985999941651525,0.760476725669292,0.7191132071233257,0.6743426277317728,0.6276658065436032,0.5803451016806735,0.5345487675890802,0.4918166220150797,0.4512853404179097,0.4124444537110722,0.3750039451847325,0.338443458798339,0.3023909009656307,0.26654558640300335,0.23154497799591522,0.19794510020988934,0.1650299786916972,0.1323114504947811,0.09953400903265855,0.06661097947281433,0.03441696694201678,0.004450134453342312,-0.022457535835411102,-0.045996113158061354,-0.06601256534027018,-0.08359023682212367,-0.09944556673494226,-0.11369476254393539,-0.12819541394727338,-0.14395493556472347,-0.1607780943244317,-0.17655624478281817
Foreign oil_17,0.775829063247179,0.8266140789108223,0.7834053767427951,0.7887457443019913,0.7947972156961293,0.8028719507927745,0.813086887101176,0.8261552197202073,0.841246268165191,0.8586997402772242,0.8769482730528445,0.8918726514995018,0.9059734028019515,0.9220857422030051,0.9387863253705069,0.953520950036009,0.9692035054753437,0.9862789161277022,1.0,0.9859639191301547,0.9674752396508727,0.9503519514118473,0.9320466502546543,0.9106174522036138,0.8888638512329271,0.8658565665780967,0.8368282884545934,0.8012014162375228,0.7647081009212713,0.7289741713039303,0.6937218775021758,0.6597691644251215,0.6268798920310426,0.5950366662711009,0.5620033869868403,0.5338732204181051,0.5001996760148456,0.46467690508392856,0.43438788561302394,0.4070079742574998,0.37984377719811296,0.3489135697279025,0.31468627083453865,0.2777103441743547,0.23363722976375448,0.19099493152826216,0.15249952495551483,0.11379632152879501,0.0833307756222533,0.058312991274303984,0.03034230259485096,-0.00028778763148042157,0.8353531954593872,0.8456697470161435,0.8581968751833254,0.8716654367028883,0.8853619974771245,0.8988899477544045,0.9114462097245011,0.923336499448162,0.9339779424460767,0.9430059968609362,0.95041183192557,0.9548209722518983,0.9551955811387096,0.950172836051786,0.9380153500652335,0.9177763337974655,0.8896238202240535,0.8564521716199704,0.8205759146229898,0.7827306591837584,0.7422865599645745,0.6986208052189882,0.6518881179283263,0.6039161947074094,0.5570593486213102,0.5124042862081073,0.4707692434207291,0.4316761214516229,0.3935630411254809,0.3567809729737841,0.3206956998222996,0.28570427648503444,0.25043227784774846,0.2146728542658882,0.17995723316669676,0.14596394175918664,0.11196369894652282,0.07784677659866393,0.04415592295128594,0.011579289587283631,-0.0179600902036493,-0.043979501514610435,-0.06592677648457825,-0.08473729315252622,-0.10048597299788044,-0.11512246122745577,-0.13037989388162377,-0.1467301780963513,-0.16523609802212114,-0.1829758258253573
Foreign oil_18,0.7631453679416201,0.8127618210049748,0.7725478837665551,0.7786461102662239,0.783468255359436,0.7888265967631812,0.7965763558105176,0.8074594371022553,0.8219226139938051,0.8373975190921424,0.8554898665378402,0.8740503963591271,0.8898058096712262,0.9058018359359136,0.921536923663467,0.9377443901109701,0.9526700831412709,0.9685239596507716,0.9859639191301547,1.0,0.9851798333428223,0.9663041903262682,0.947611375269772,0.9267134912332872,0.9034562992721358,0.8800010996193562,0.8519233551201626,0.8197191991649441,0.7827921466099201,0.743884906104708,0.708297732090476,0.6735980779742363,0.6373790683787091,0.6024506333694043,0.5698275516271896,0.544840036319134,0.5183472720790614,0.4809534171209229,0.44809327347857003,0.418465517664019,0.38998027674532687,0.3585947501422613,0.32381824870556125,0.2879525507232882,0.24970161551882233,0.20517697381306965,0.16645211499406934,0.12824377908423287,0.09521292052095182,0.06637643503735403,0.03641996815742691,0.006385367401413665,0.8209181763369061,0.8297380633581246,0.8401399920608515,0.8529414929612449,0.8666860148134984,0.8807298637681241,0.8944059636335634,0.9071451235398098,0.9191168239685855,0.9296940620933591,0.9387896640899488,0.9460333757258157,0.9502187605252862,0.9500897635962955,0.9444066330385232,0.9313025917705828,0.9093690835252864,0.878377847086883,0.842542156307443,0.8042573864099999,0.7639047343584938,0.7209934815499418,0.6752408598136337,0.6271481772692247,0.5797090224862063,0.5340667966673164,0.49053263772663275,0.4503869636774368,0.4120187988890307,0.37454794235301686,0.3382171760428193,0.3032278089845291,0.2688364699731397,0.232709623516428,0.19567213317686846,0.1597271822022454,0.12429387199418844,0.08879230349469816,0.05379287900188032,0.019625083308606003,-0.012566400833746324,-0.04121338717275808,-0.06556808247102743,-0.08625728166755414,-0.10312049640119368,-0.11756320218962056,-0.13331093027815685,-0.15060290845502933,-0.16999614355337758,-0.1896223155730578
Foreign oil_19,0.7504906463108426,0.7980803803429641,0.7573826416677173,0.7654866946502773,0.7715603502151868,0.7759957953697668,0.7807770597653506,0.7893702432010208,0.802302447261053,0.8172993762268503,0.8333326243524041,0.8519777686044901,0.8718650214472684,0.889180003432394,0.9047233099741975,0.920149035177515,0.9364416527601993,0.9519374185727286,0.9674752396508727,0.9851798333428223,1.0,0.9849884730309082,0.9649582046656929,0.944410355866224,0.921931374860292,0.8971116502626996,0.8694513867433361,0.8385721581513298,0.8052300930405322,0.7660806073536953,0.7269634983815191,0.691724096451916,0.6553499075301362,0.6169494244254441,0.5813984492323957,0.5557744550154179,0.5322198505084155,0.5022738232250112,0.4664814055664605,0.4338863112422767,0.4033167403667919,0.3695880267017183,0.3348642278694652,0.2990540375616453,0.2617548473681012,0.2233461710133947,0.1822217954495087,0.14385264733581019,0.10898566485579031,0.07768869896408005,0.04386768060179889,0.012354531258818103,0.8057142523527662,0.814279987810584,0.823412262629764,0.834262684141489,0.8476560400408016,0.8620379718506752,0.8764999182698113,0.8906898498166378,0.9038079984203339,0.9159449269367121,0.9266966616290889,0.9357855102141072,0.942989186024252,0.9469392093471544,0.9464330266865287,0.9401120004534376,0.9257488342963704,0.9015407528899356,0.8682176597022021,0.8301505897591095,0.7895165892000128,0.7468534021911868,0.7019848686656363,0.6549917204194976,0.6074268123077055,0.5611295166911276,0.5164670028992567,0.4742011260595487,0.4345847455132868,0.39660275310488263,0.359235931495731,0.32339734377860707,0.28838522840308883,0.25279206594800013,0.21519350516987573,0.17675571709146629,0.13935448455332794,0.10243003820903487,0.06603113972679218,0.03062925452171788,-0.0033521820531981624,-0.03509968682063145,-0.06286664755310618,-0.08670124564624175,-0.106450037566469,-0.12270368358818459,-0.13778848344000885,-0.15463738949214334,-0.173100426008923,-0.1919466174142241
Foreign oil_20,0.7379626455064421,0.7847783330432564,0.7436850506582549,0.749725685612768,0.7582549561087559,0.7644105527909698,0.7684702335293093,0.7738404771604205,0.7839724413748492,0.7973351498870163,0.8127595936144093,0.8292546260511197,0.8489224060611463,0.869985316230637,0.8870439107602385,0.9025345004604439,0.9180858078652543,0.9349332994147225,0.9503519514118473,0.9663041903262682,0.9849884730309082,1.0,0.9844281293825072,0.9627219622082082,0.9411555807654663,0.9177253135960038,0.8890256807903649,0.8586099988023537,0.8261293500696544,0.7906756197490408,0.7515357902410682,0.7124786757135745,0.675015271021104,0.637031061060383,0.5977511955387687,0.5684231642949545,0.5440679470530925,0.517692559618047,0.4895781651692082,0.45399670273230214,0.42049729753909665,0.38581490110500194,0.3491797525986535,0.31339235904253987,0.2763934038821882,0.2389040191371458,0.2035174183026154,0.16262899285580948,0.1271969009899779,0.09380410200273974,0.058195183538519296,0.022964583530692664,0.7915961855830914,0.7997245178329843,0.8086691171333353,0.8181300151831636,0.8293202111501164,0.8431209453320635,0.8578219775022408,0.8726134689369213,0.8870543434931721,0.9003020577997148,0.9126400512091012,0.9234460839282336,0.9325560624063401,0.9396086585675636,0.9433061367338046,0.9423834442221297,0.9350948084033659,0.9187881694140317,0.892579723843354,0.8573268102896793,0.8171774689870771,0.7744568871651545,0.7299766981625567,0.6837719990319429,0.6369428597886426,0.5902283711619276,0.5448014653726116,0.5013234638379613,0.4596169643452402,0.4204780612551912,0.38276210405965744,0.3460315030691769,0.3103332835532595,0.2743782364138142,0.23759357458072483,0.19882724385791134,0.15911591635245437,0.12041750716392681,0.08271545962609013,0.04596373609197156,0.010738168852034722,-0.022850953982439217,-0.05386010288389177,-0.08121491242304164,-0.10425739994813722,-0.12348072093094216,-0.14031815292408004,-0.15634635010992998,-0.1741241132056407,-0.19188568909668657
Foreign oil_21,0.7252026816693372,0.7699059800900518,0.7288852523186292,0.7336169474922873,0.7402151074386407,0.7489456246953412,0.754518446510239,0.7594187874486052,0.7670295850415717,0.7776707883938534,0.7914366101404239,0.8075090672648915,0.8254452042268131,0.8462082996323355,0.8669434293148498,0.8840182725948328,0.8994674677045722,0.9159190533555931,0.9320466502546543,0.947611375269772,0.9649582046656929,0.9844281293825072,1.0,0.9834464793557738,0.9606998548358043,0.9381960580182562,0.9115263932756659,0.8802932413010743,0.8484982381506883,0.8140940822466197,0.7784787501030687,0.7392963264308914,0.698547946727117,0.6592194318879727,0.6205735583045682,0.5868910185329237,0.5586179227112381,0.531330701628974,0.5060228373619597,0.4780228690226932,0.44160899889163807,0.4027395193508503,0.365390518276918,0.3281567856443374,0.29095574005298536,0.25391794994292455,0.21930948044289328,0.1843823036493819,0.1445808243612699,0.11083372856087402,0.07287426744361958,0.03620096790022556,0.7761341043574488,0.7836515400497481,0.7923329149733386,0.8018350837781004,0.8119494868941565,0.8238140888692467,0.8381737159297977,0.8535586612945808,0.8689279643385437,0.8837249040608488,0.8972598595668112,0.9097770065263261,0.9207338380604027,0.9298866551967152,0.9369015655468449,0.9403876519436506,0.9388272977185069,0.9300999235334317,0.9121934822905592,0.8843062248312432,0.8470920981785571,0.8049140348879662,0.760417149042709,0.7147137771974708,0.6687995711440652,0.6228740999476364,0.5769660346258971,0.53259769247853,0.4895155920113471,0.44804235932931913,0.4088486353872996,0.3712541977910211,0.3341032592445421,0.29707094636053744,0.2596854503711415,0.22158021814615417,0.18148131123493136,0.140382463143936,0.10083664582173527,0.06281751474319386,0.026083801418493424,-0.009081703567180265,-0.04254036018421221,-0.07376533468680056,-0.10118863024116596,-0.12432994647582249,-0.14382879922968037,-0.16089604940333255,-0.17631903270203428,-0.1920121686969581
